"model_B-MAX","model_C-MAX","model_EcoSport","model_Edge","model_Fiesta","model_Focus","model_Galaxy","model_Grand C-MAX","model_Grand Tourneo Connect","model_KA","model_Ka+","model_Kuga","model_Mondeo","model_Puma","model_S-MAX","model_Tourneo Connect","model_Tourneo Custom","year","price","transmission_Automatic","transmission_Manual","transmission_Semi-Auto","mileage","fuelType_Diesel","fuelType_Hybrid","fuelType_Petrol","tax","mpg","engineSize"
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,10500,0,1,0,0.20832571969634,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.428571428571429,17000,1,0,0,0.936410903835612,1,0,0,0.272727272727273,0.414893617021277,0.769230769230769
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.857142857142857,18000,0,1,0,0.17073373311849,1,0,0,0.636363636363636,0.0398936170212766,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.428571428571429,8100,0,1,0,0.268393162677121,0,0,1,0.272727272727273,0.468085106382979,0.153846153846154
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,19000,0,1,0,0.14845761557501,0,0,1,0.636363636363636,0.127659574468085,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.428571428571429,10700,0,1,0,0.59806641306334,0,0,1,0.636363636363636,0.297872340425532,0.461538461538462
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571428571429,8300,0,1,0,0.192445057226864,0,0,1,0.636363636363636,0.276595744680851,0.307692307692308
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714285714286,8995,0,1,0,0.597999966776857,0,0,1,0.818181818181818,0.215425531914893,0.384615384615385
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,15800,1,0,0,0.0375421518629878,0,0,1,0.636363636363636,0.236702127659574,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.428571428571429,15100,0,1,0,0.300652834764697,1,0,0,0.636363636363636,0.468085106382979,0.769230769230769
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,11900,0,1,0,0.284772172295221,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,10000,0,1,0,0.232628448977558,0,0,1,0.636363636363636,0.497340425531915,0.076923076923077
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,11300,0,1,0,0.242827953952723,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,16000,0,1,0,0.443047226698118,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.142857142857143,14400,0,1,0,0.479924915696274,1,0,0,0.727272727272727,0.468085106382979,0.769230769230769
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,12700,0,1,0,0.427664911377265,1,0,0,0.636363636363636,1,0.384615384615385
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,11000,0,1,0,0.207927041977441,0,0,1,0.727272727272727,0.771276595744681,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,12500,0,1,0,0.181979767105766,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,11300,0,1,0,0.276017874051064,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,12500,1,0,0,0.360404657884682,0,0,1,0.727272727272727,0.390957446808511,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,12500,0,1,0,0.25219688034685,0,0,1,0.636363636363636,0.558510638297872,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,13200,0,1,0,0.0348012425455572,0,0,1,0.636363636363636,0.731382978723404,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,15500,0,1,0,0.142095383644247,0,0,1,0.727272727272727,0.622340425531915,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.428571428571429,8600,0,1,0,0.283210684562866,0,0,1,0.272727272727273,0.468085106382979,0.153846153846154
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.428571428571429,8700,0,1,0,0.331018787687503,0,0,1,0.272727272727273,0.468085106382979,0.153846153846154
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.571428571428571,16100,0,1,0,0.448645326334324,1,0,0,0.636363636363636,0.622340425531915,0.769230769230769
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,12600,0,1,0,0.26648283194073,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,11700,0,1,0,0.343693416834167,0,0,1,0.636363636363636,0.622340425531915,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714285714286,9000,1,0,0,0.550839714945431,0,0,1,0.909090909090909,0.215425531914893,0.384615384615385
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,12500,0,1,0,0.187029684878486,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,13000,0,1,0,0.214438778052792,0,0,1,0.636363636363636,0.590425531914894,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.571428571428571,16500,0,1,0,0.482914998588016,1,0,0,0.272727272727273,0.622340425531915,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,10300,0,1,0,0.202943570491204,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.428571428571429,8200,0,1,0,0.570059303310686,0,0,1,0.272727272727273,0.468085106382979,0.153846153846154
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.714285714285714,21500,0,1,0,0.194405222678118,1,0,0,0.636363636363636,0.497340425531915,0.769230769230769
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,12500,1,0,0,0.29168258608947,0,0,1,0.636363636363636,0.390957446808511,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,15800,1,0,0,0.163042575458064,0,0,1,0.727272727272727,0.390957446808511,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.285714285714286,11500,0,1,0,0.776640807986844,1,0,0,0.272727272727273,0.622340425531915,0.769230769230769
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.571428571428571,14000,0,1,0,0.481120948852971,1,0,0,0.272727272727273,0.622340425531915,0.769230769230769
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.571428571428571,14300,0,1,0,0.408279207295802,1,0,0,0.272727272727273,0.622340425531915,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.285714285714286,7200,0,1,0,0.610292529776242,0,0,1,0.272727272727273,0.468085106382979,0.153846153846154
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.857142857142857,17200,0,1,0,0.255436136812904,1,0,0,0.636363636363636,0.0398936170212766,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,11600,0,1,0,0.267878203956876,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,10000,0,1,0,0.334025482150866,0,0,1,0.727272727272727,0.771276595744681,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.428571428571429,14000,0,1,0,0.430721440555491,1,0,0,0.272727272727273,0.622340425531915,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,11000,0,1,0,0.327198126214721,0,0,1,0.727272727272727,0.771276595744681,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.428571428571429,12500,0,1,0,0.278692337082011,1,0,0,0.272727272727273,0.622340425531915,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,10500,0,1,0,0.253210186215718,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,18000,0,1,0,0.0951843053871327,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.571428571428571,15800,0,1,0,0.500539876077676,1,0,0,0.636363636363636,0.622340425531915,0.769230769230769
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.857142857142857,19000,0,1,0,0.0870612468645659,1,0,0,0.636363636363636,0,0.769230769230769
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.857142857142857,18200,0,1,0,0.0951676938155119,1,0,0,0.636363636363636,0.0398936170212766,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,10300,0,1,0,0.473080948188508,0,0,1,0.636363636363636,0.771276595744681,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,17400,1,0,0,0.142959185368528,0,0,1,0.636363636363636,0.196808510638298,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.142857142857143,14000,0,1,0,0.64153889599495,1,0,0,0.727272727272727,0.468085106382979,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,8800,0,1,0,0.63648897822223,0,0,1,0.727272727272727,0.771276595744681,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.285714285714286,10700,0,1,0,0.899433545407731,1,0,0,0,0.36436170212766,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,12000,0,1,0,0.389076230502168,0,0,1,0.636363636363636,0.297872340425532,0.461538461538462
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,22000,1,0,0,0.290935065366534,1,0,0,0.636363636363636,0.297872340425532,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,14000,0,1,0,0.156580674097576,0,0,1,0.636363636363636,0.497340425531915,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,11700,1,0,0,0.411535075333477,0,0,1,0.272727272727273,0.390957446808511,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.428571428571429,15000,0,1,0,0.49306466884832,1,0,0,0.272727272727273,0.622340425531915,0.769230769230769
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,17700,0,1,0,0.0309473579295337,0,0,1,0.636363636363636,0.622340425531915,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,10900,0,1,0,0.349773252047376,0,0,1,0.272727272727273,0.414893617021277,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,12300,0,1,0,0.537085333643416,1,0,0,0.636363636363636,1,0.384615384615385
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.285714285714286,7700,0,1,0,0.519908968587518,0,0,1,0.272727272727273,0.468085106382979,0.153846153846154
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,11000,0,1,0,0.52289905147926,1,0,0,0.636363636363636,1,0.384615384615385
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.285714285714286,8000,0,1,0,0.548347979202312,0,0,1,0.272727272727273,0.468085106382979,0.153846153846154
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,11800,0,1,0,0.599146165218691,0,0,1,0.636363636363636,0.297872340425532,0.461538461538462
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,9400,0,1,0,0.193558032525457,0,0,1,0.909090909090909,0.215425531914893,0.384615384615385
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,12700,0,1,0,0.219222910679579,0,0,1,0.636363636363636,0.558510638297872,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,12400,0,1,0,0.224621671456336,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.714285714285714,18000,0,1,0,0.158092327115068,1,0,0,0.636363636363636,0.468085106382979,0.384615384615385
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.428571428571429,9800,1,0,0,0.113041744879483,0,0,1,0.727272727272727,0.297872340425532,0.461538461538462
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.285714285714286,6600,0,1,0,0.777305270851675,0,0,1,0.272727272727273,0.468085106382979,0.153846153846154
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.285714285714286,12000,1,0,0,0.664728649977574,1,0,0,0.727272727272727,0.414893617021277,0.769230769230769
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.428571428571429,12000,1,0,0,0.239788036346119,0,0,1,0.636363636363636,0.25531914893617,0.384615384615385
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,15000,0,1,0,0.164936294622834,1,0,0,0.636363636363636,0.590425531914894,0.384615384615385
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.428571428571429,17500,1,0,0,0.392797222545225,1,0,0,0.636363636363636,0.414893617021277,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,9300,1,0,0,0.140035548763268,0,0,1,0.636363636363636,0.297872340425532,0.461538461538462
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,12000,0,1,0,0.477283675808568,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,18500,1,0,0,0.194604561537567,1,0,0,0.636363636363636,1,0.384615384615385
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.428571428571429,9400,0,1,0,0.179238857788335,0,0,1,0.272727272727273,0.468085106382979,0.153846153846154
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,11500,1,0,0,0.397132842738251,0,0,1,0.636363636363636,0.468085106382979,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,13500,0,1,0,0.434525490456652,0,0,1,0.636363636363636,0.590425531914894,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,13800,0,1,0,0.0848851309822422,0,0,1,0.636363636363636,0.590425531914894,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,10800,0,1,0,0.281699031545375,0,0,1,0.636363636363636,0.694148936170213,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.571428571428571,14000,0,1,0,0.331334407548298,1,0,0,0.636363636363636,0.731382978723404,0.769230769230769
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.571428571428571,13500,0,1,0,0.499476735493945,0,0,1,0.636363636363636,0.319148936170213,0.384615384615385
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,12500,0,1,0,0.281316965398096,0,0,1,0.636363636363636,0.694148936170213,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.714285714285714,16500,0,1,0,0.440621937241482,1,0,0,0.0909090909090909,0.526595744680851,0.769230769230769
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,12500,0,1,0,0.127427365903088,1,0,0,0.636363636363636,0.590425531914894,0.384615384615385
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,11000,1,0,0,0.317812588248974,0,0,1,0.636363636363636,0.558510638297872,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,9000,0,1,0,0.482267147294806,0,0,1,0.636363636363636,0.731382978723404,0.076923076923077
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,10300,0,1,0,0.249007458595658,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,10300,0,1,0,0.382730610143026,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,9500,0,1,0,0.206598116247778,0,0,1,0.636363636363636,0.731382978723404,0.076923076923077
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.428571428571429,8600,0,1,0,0.43070482898387,0,0,1,0.272727272727273,0.468085106382979,0.153846153846154
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,11400,0,1,0,0.500722603365504,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,12700,0,1,0,0.355271682253858,1,0,0,0.636363636363636,1,0.384615384615385
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.285714285714286,14000,0,1,0,0.851808169570923,1,0,0,0.636363636363636,0.468085106382979,0.769230769230769
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571428571429,20000,0,1,0,0.19340852838087,1,0,0,0.909090909090909,0.319148936170213,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,11700,0,1,0,0.563331616804266,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.571428571428571,18400,0,1,0,0.497749132045383,1,0,0,0.636363636363636,0.468085106382979,0.769230769230769
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714285714286,9000,1,0,0,0.309938703300719,0,0,1,0.909090909090909,0.196808510638298,0.461538461538462
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.571428571428571,7800,0,1,0,0.45610392199206,0,0,1,0.636363636363636,0.558510638297872,0.153846153846154
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,8500,0,1,0,0.203541587069553,0,0,1,0.727272727272727,0.731382978723404,0.076923076923077
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714285714286,8000,1,0,0,0.237728201465141,0,0,1,1,0.196808510638298,0.461538461538462
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,10799,1,0,0,0.360338211598199,0,0,1,0.727272727272727,0.390957446808511,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,1,0,0,0.60708649645343,1,0,0,1,0.390957446808511,0.769230769230769
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.428571428571429,10500,1,0,0,0.918918918918919,1,0,0,0.272727272727273,0.590425531914894,0.769230769230769
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,9299,0,1,0,0.368527716407249,0,0,1,0.636363636363636,0.215425531914893,0.384615384615385
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,10000,0,1,0,0.169421418960448,0,0,1,0.727272727272727,0.771276595744681,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,8295,0,1,0,0.997176032824466,1,0,0,0.636363636363636,1,0.384615384615385
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.428571428571429,8195,1,0,0,0.585209056628848,0,0,1,0.727272727272727,0.297872340425532,0.461538461538462
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,11490,0,1,0,0.325221349191847,0,0,1,0.545454545454545,0.622340425531915,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,15990,0,1,0,0.191165966212063,0,0,1,0.636363636363636,0.0957446808510637,0.384615384615385
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,10000,0,1,0,0.23960530905829,0,0,1,0.636363636363636,0.497340425531915,0.076923076923077
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,16800,1,0,0,0.0368610774265353,1,0,0,0.636363636363636,0.813829787234043,0.384615384615385
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,14500,0,1,0,0.165451253343079,0,0,1,0.636363636363636,0.468085106382979,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.857142857142857,22800,0,1,0,0.00451834748085516,1,0,0,0.636363636363636,0.25531914893617,0.384615384615385
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.142857142857143,7650,0,1,0,0.605325669861626,1,0,0,0.272727272727273,0.622340425531915,0.461538461538462
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,9375,0,1,0,0.160002657851459,1,0,0,0.636363636363636,0.215425531914893,0.384615384615385
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,11495,1,0,0,0.316433827804449,0,0,1,0.909090909090909,0.215425531914893,0.384615384615385
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,17650,1,0,0,0.0551836409242678,0,0,1,0.636363636363636,0.236702127659574,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,8250,0,1,0,0.302878785361883,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,7995,0,1,0,0.422016977026196,0,0,1,0.272727272727273,0.468085106382979,0.153846153846154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.571428571428571,14000,0,1,0,0.647087160916294,1,0,0,0.636363636363636,0.526595744680851,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,18500,0,1,0,0.087841990730743,0,0,1,0.636363636363636,0.0957446808510637,0.384615384615385
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,11375,0,1,0,0.323643249887872,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.714285714285714,18250,1,0,0,0.52686921709663,1,0,0,0.636363636363636,0.414893617021277,0.769230769230769
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,11750,0,1,0,0.422997059751823,1,0,0,0.636363636363636,1,0.384615384615385
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,12350,0,1,0,0.0660476087642652,0,0,1,0.636363636363636,0.526595744680851,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.714285714285714,17325,0,1,0,0.406152926128341,1,0,0,0.636363636363636,0.468085106382979,0.769230769230769
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,14985,0,1,0,0.0896858751806508,0,0,1,0.727272727272727,0.590425531914894,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,9985,0,1,0,0.225153241748202,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.714285714285714,17369,0,1,0,0.181797039817937,0,0,1,0.727272727272727,0.0664893617021277,0.384615384615385
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,8695,0,1,0,0.514942108672902,1,0,0,0.181818181818182,0.497340425531915,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7995,0,0,1,0.382049535706573,0,0,1,0.636363636363636,0.297872340425532,0.461538461538462
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,16325,0,1,0,0.883785444940946,1,0,0,0.909090909090909,0.319148936170213,0.769230769230769
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,13750,0,1,0,0.232545391119454,0,0,1,0.727272727272727,0.390957446808511,0.384615384615385
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,13000,0,1,0,0.279057791657669,0,0,1,0.636363636363636,0.590425531914894,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,11500,1,0,0,0.494260702005017,0,0,1,0.636363636363636,0.390957446808511,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,29989,1,0,0,0.0753334773002874,1,0,0,0.727272727272727,0.0132978723404255,0.769230769230769
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,19000,0,1,0,0.0797189322081762,0,0,1,0.636363636363636,0.236702127659574,0.384615384615385
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.714285714285714,16000,0,1,0,0.168590840379408,1,0,0,0.636363636363636,0.771276595744681,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,13000,0,1,0,0.0498181032907523,0,0,1,0.636363636363636,0.656914893617021,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571428571429,8000,0,1,0,0.96345454243426,0,0,1,0.272727272727273,0.441489361702128,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6250,0,1,0,0.880396684330304,0,0,1,0.636363636363636,0.297872340425532,0.461538461538462
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.285714285714286,11000,0,1,0,0.631223110018439,1,0,0,0.272727272727273,0.622340425531915,0.769230769230769
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,15500,0,1,0,0.16609910463629,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20000,0,1,0,0.00164454559045831,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,16489,0,1,0,0.28495489958305,1,0,0,0.636363636363636,0.813829787234043,0.769230769230769
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,11989,0,1,0,0.143241582086081,0,0,1,0.636363636363636,0.497340425531915,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,8289,0,1,0,0.471835080316949,0,0,1,0.727272727272727,0.771276595744681,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.714285714285714,16489,0,1,0,0.675376667386501,1,0,0,0.636363636363636,0.622340425531915,0.769230769230769
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.571428571428571,12489,0,1,0,0.890828751308161,1,0,0,0.636363636363636,0.468085106382979,0.769230769230769
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,14789,0,1,0,0.173474642435921,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,12389,0,1,0,0.248293161015964,0,0,1,0.636363636363636,0.771276595744681,0
